SaleID,CustomerID,ProductID,EmployeeID,Quantity,SaleDate,Price_x,TotalAmount,CustomerName,Age,Country,JoinDate,ProductName,Category,Price_y,EmployeeName,Department,HireDate,SaleMonth
1630,105,861,90,2,2021-10-07,309.69,619.38,Mona Khoury,33,Jordan,2020-09-05,Wardrobe_861,Furniture,309.69,Rami Barakat,IT,2022-01-04,10
1631,495,561,252,1,2022-09-05,18.85,18.85,Ali Masri,50,Jordan,2022-05-17,Pizza_561,Food,18.85,Noor Omari,IT,2018-07-29,9
1632,1795,176,47,4,2021-09-14,234.91,939.64,Sara Shami,37,Egypt,2022-11-12,Tablet_176,Electronics,234.91,Ali Haddad,Support,2019-05-13,9
1633,46,466,163,1,2023-05-10,49.27,49.27,Rami Rabie,27,Saudi Arabia,2023-12-06,Salad_466,Food,49.27,Farah Hammad,Support,2021-01-03,5
1634,823,839,116,1,2022-11-28,784.41,784.41,Salma Al-Momani,57,Jordan,2022-04-06,Bed_839,Furniture,784.41,Ahmad Ayoub,HR,2018-08-28,11
1635,1355,577,79,1,2022-01-25,30.42,30.42,Huda Shami,29,Egypt,2020-11-10,Pasta_577,Food,30.42,Lina Omari,Sales,2021-08-15,1
1636,1240,988,8,2,2021-12-26,563.26,1126.52,Tariq Haddad,51,Saudi Arabia,2021-08-18,Sofa_988,Furniture,563.26,Farah Qasem,Support,2020-03-23,12
1637,982,289,23,2,2023-05-13,116.1,232.2,Ahmad Ayoub,39,Saudi Arabia,2021-08-18,Jeans_289,Clothing,116.1,Yousef Qasem,Support,2015-05-10,5
1638,960,50,269,3,2022-10-10,1146.32,3438.96,Huda Masri,39,Saudi Arabia,2020-08-14,Laptop_50,Electronics,1146.32,Tariq Qasem,Management,2017-09-03,10
1639,1516,4,279,4,2021-08-06,208.37,833.48,Aya Barakat,33,Jordan,2022-02-03,Camera_4,Electronics,208.37,Zain Omari,IT,2020-06-11,8
1640,1837,631,31,1,2022-08-23,22.53,22.53,Yousef Shami,23,Egypt,2022-12-05,History Book_631,Books,22.53,Yousef Al-Momani,Management,2019-12-18,8
1641,1946,852,170,1,2023-05-11,580.55,580.55,Rami Haddad,31,UAE,2022-02-26,Bed_852,Furniture,580.55,Aya Ayoub,Management,2019-07-05,5
1642,845,885,130,1,2022-06-07,248.51,248.51,Majed Shami,36,Egypt,2021-10-01,Wardrobe_885,Furniture,248.51,Ali Ayoub,Management,2018-07-20,6
1643,449,500,157,4,2021-10-16,18.93,75.72,Zain Omari,29,Jordan,2021-04-08,Pasta_500,Food,18.93,Huda Najjar,Support,2022-02-15,10
1644,536,676,22,4,2021-02-16,72.11,288.44,Ali Darwish,35,Saudi Arabia,2022-04-21,Biography_676,Books,72.11,Huda Ayoub,HR,2023-07-27,2
1645,511,223,126,4,2021-06-15,116.54,466.16,Majed Hammad,37,Jordan,2023-02-04,Scarf_223,Clothing,116.54,Huda Barakat,Sales,2022-10-21,6
1646,1482,870,169,1,2023-01-27,851.82,851.82,Yousef Al-Smadi,31,Jordan,2023-06-20,Table_870,Furniture,851.82,Aya Ayoub,Support,2021-06-07,1
1647,1571,668,166,4,2022-07-01,32.78,131.12,Lina Rabie,42,Jordan,2021-08-06,History Book_668,Books,32.78,Mona Darwish,HR,2017-12-22,7
1648,1560,899,157,1,2022-07-31,649.48,649.48,Khaled Khoury,32,Jordan,2021-02-08,Table_899,Furniture,649.48,Huda Najjar,Support,2022-02-15,7
1649,540,262,22,1,2021-03-13,132.31,132.31,Rami Haddad,29,Jordan,2022-09-21,Shoes_262,Clothing,132.31,Huda Ayoub,HR,2023-07-27,3
1650,1508,685,264,4,2021-11-04,79.32,317.28,Aya Saleh,44,Jordan,2023-01-22,Science Book_685,Books,79.32,Ahmad Hammad,HR,2017-11-16,11
1651,2000,535,263,2,2021-04-02,19.81,39.62,Noor Hammad,27,Saudi Arabia,2021-12-12,Pasta_535,Food,19.81,Sara Rabie,Sales,2016-10-19,4
1652,16,903,212,1,2022-02-09,413.07,413.07,Mona Omari,29,Jordan,2020-10-18,Chair_903,Furniture,413.07,Farah Masri,Management,2021-02-20,2
1653,1595,376,164,1,2022-12-17,118.78,118.78,Khaled Ayoub,18,Jordan,2023-12-29,Jacket_376,Clothing,118.78,Sara Qasem,Support,2017-05-26,12
1654,243,61,136,2,2021-05-06,667.46,1334.92,Zain Darwish,40,UAE,2020-01-02,Printer_61,Electronics,667.46,Omar Haddad,Sales,2016-02-05,5
1655,1974,356,252,4,2023-05-01,94.44,377.76,Zain Rabie,36,Saudi Arabia,2020-03-14,Scarf_356,Clothing,94.44,Noor Omari,IT,2018-07-29,5
1656,1231,833,205,3,2021-05-24,400.1,1200.3,Aya Qasem,29,Saudi Arabia,2021-10-04,Chair_833,Furniture,400.1,Zain Omari,IT,2019-07-06,5
1657,912,646,242,2,2023-01-13,41.73,83.46,Tariq Masri,37,Saudi Arabia,2023-11-24,Science Book_646,Books,41.73,Tariq Hammad,Sales,2016-08-28,1
1658,1295,24,279,4,2022-07-24,646.86,2587.44,Noor Darwish,35,Saudi Arabia,2021-04-04,Tablet_24,Electronics,646.86,Zain Omari,IT,2020-06-11,7
1659,761,293,61,1,2021-10-14,172.07,172.07,Tariq Qasem,29,Jordan,2021-03-31,Jacket_293,Clothing,172.07,Aya Najjar,Management,2021-04-21,10
1660,1803,557,299,2,2023-06-19,20.73,41.46,Yousef Darwish,27,UAE,2023-04-24,Pasta_557,Food,20.73,Hassan Masri,Management,2015-06-22,6
1661,705,691,95,1,2022-03-19,59.23,59.23,Rania Najjar,19,Saudi Arabia,2023-12-27,Novel_691,Books,59.23,Salma Barakat,HR,2018-11-14,3
1662,1871,356,148,2,2021-08-04,94.44,188.88,Huda Shami,23,Jordan,2020-01-15,Scarf_356,Clothing,94.44,Rami Hammad,HR,2022-06-26,8
1663,1754,984,259,3,2022-09-18,588.19,1764.57,Mona Najjar,18,Egypt,2021-05-14,Wardrobe_984,Furniture,588.19,Tariq Barakat,Sales,2017-12-29,9
1664,115,870,30,1,2022-06-01,851.82,851.82,Aya Al-Smadi,33,Jordan,2023-08-13,Table_870,Furniture,851.82,Omar Khoury,Sales,2019-03-22,6
1665,1604,941,18,4,2023-09-08,153.69,614.76,Majed Hammad,27,Jordan,2022-08-05,Wardrobe_941,Furniture,153.69,Sara Al-Momani,HR,2024-01-29,9
1666,1323,575,187,2,2023-04-02,46.75,93.5,Majed Barakat,34,Jordan,2022-01-23,Salad_575,Food,46.75,Rania Omari,Support,2020-04-30,4
1667,1861,29,212,2,2021-11-22,593.42,1186.84,Lina Al-Smadi,33,Jordan,2022-04-16,Tablet_29,Electronics,593.42,Farah Masri,Management,2021-02-20,11
1668,1507,357,35,2,2023-06-25,82.7,165.4,Yousef Najjar,41,UAE,2022-03-11,Jacket_357,Clothing,82.7,Aya Saleh,HR,2016-12-25,6
1669,397,365,147,1,2022-11-30,48.08,48.08,Salma Saleh,18,UAE,2023-09-14,Jacket_365,Clothing,48.08,Zain Ayoub,Support,2023-07-31,11
1670,394,608,282,4,2023-08-27,75.26,301.04,Lina Masri,53,Saudi Arabia,2024-02-03,Science Book_608,Books,75.26,Rami Darwish,Support,2019-09-25,8
1671,1099,409,35,2,2021-12-17,45.37,90.74,Tariq Najjar,44,Saudi Arabia,2022-07-29,Pasta_409,Food,45.37,Aya Saleh,HR,2016-12-25,12
1672,978,266,76,1,2022-10-13,138.03,138.03,Mona Ayoub,18,Jordan,2020-04-12,Jeans_266,Clothing,138.03,Huda Darwish,IT,2018-08-05,10
1673,1506,291,72,1,2021-09-25,182.45,182.45,Aya Rabie,30,Saudi Arabia,2020-10-06,Jacket_291,Clothing,182.45,Aya Hammad,HR,2022-08-02,9
1674,1127,567,249,3,2023-02-10,19.87,59.61,Khaled Al-Momani,38,Saudi Arabia,2023-10-07,Burger_567,Food,19.87,Tariq Al-Momani,Sales,2024-06-19,2
1675,297,153,57,4,2022-12-26,1859.76,7439.04,Mona Hammad,43,Saudi Arabia,2023-12-08,Monitor_153,Electronics,1859.76,Tariq Khoury,HR,2021-01-18,12
1676,1002,219,10,3,2022-04-09,36.45,109.35,Lina Ayoub,44,Saudi Arabia,2021-12-02,Dress_219,Clothing,36.45,Rania Hammad,IT,2018-04-17,4
1677,178,173,213,2,2021-10-07,1019.62,2039.24,Ali Masri,49,Jordan,2022-09-09,Monitor_173,Electronics,1019.62,Ali Shami,Support,2017-01-09,10
1678,1239,608,237,1,2021-09-09,75.26,75.26,Ahmad Qasem,40,Saudi Arabia,2024-01-03,Science Book_608,Books,75.26,Lina Rabie,Support,2015-09-03,9
1679,967,635,234,2,2022-11-10,59.9,119.8,Hassan Darwish,28,Egypt,2020-06-02,Biography_635,Books,59.9,Yousef Khoury,Sales,2021-05-07,11
1680,315,12,223,1,2021-11-26,1213.7,1213.7,Mona Darwish,48,Qatar,2021-12-11,Headphones_12,Electronics,1213.7,Sara Haddad,Sales,2024-03-28,11
1681,1063,516,104,1,2021-12-16,7.2,7.2,Ali Ayoub,46,Saudi Arabia,2022-06-05,Burger_516,Food,7.2,Hassan Shami,IT,2022-04-08,12
1682,259,362,98,4,2021-08-04,132.17,528.68,Rania Najjar,39,UAE,2022-12-13,Dress_362,Clothing,132.17,Noor Saleh,IT,2018-12-09,8
1683,1740,858,226,2,2022-04-16,700.58,1401.16,Lina Khoury,52,Saudi Arabia,2022-04-29,Desk_858,Furniture,700.58,Mona Ayoub,HR,2018-01-02,4
1684,7,579,222,4,2023-09-10,5.84,23.36,Ali Al-Smadi,50,Jordan,2024-01-29,Chocolate_579,Food,5.84,Noor Al-Smadi,Sales,2022-05-30,9
1685,49,657,280,1,2022-09-06,27.06,27.06,Ali Barakat,38,Jordan,2022-07-16,Children Book_657,Books,27.06,Ahmad Khoury,Sales,2021-04-12,9
1686,1562,969,43,2,2021-12-03,422.57,845.14,Ali Al-Momani,27,Saudi Arabia,2023-04-04,Table_969,Furniture,422.57,Hassan Haddad,Support,2019-10-31,12
1687,161,477,153,1,2021-01-17,27.53,27.53,Ahmad Haddad,25,Jordan,2022-09-08,Juice_477,Food,27.53,Rami Haddad,Sales,2019-01-28,1
1688,1893,577,290,2,2023-07-25,30.42,60.84,Huda Barakat,30,Egypt,2022-03-24,Pasta_577,Food,30.42,Ahmad Shami,Support,2017-11-24,7
1689,176,82,224,2,2022-12-10,1211.85,2423.7,Majed Barakat,43,Saudi Arabia,2023-12-31,Tablet_82,Electronics,1211.85,Rami Masri,Support,2023-04-29,12
1690,1615,617,119,3,2021-05-17,56.98,170.94,Hassan Shami,33,Saudi Arabia,2021-07-28,History Book_617,Books,56.98,Majed Darwish,Sales,2022-05-18,5
1691,1026,693,214,3,2022-10-24,70.6,211.8,Zain Al-Smadi,39,Qatar,2023-10-21,Science Book_693,Books,70.6,Lina Rabie,Management,2015-03-18,10
1692,1001,340,53,4,2023-08-03,59.98,239.92,Aya Rabie,48,Jordan,2022-02-02,T-Shirt_340,Clothing,59.98,Huda Haddad,Sales,2020-07-02,8
1693,1919,441,220,1,2021-01-03,8.58,8.58,Ali Darwish,33,Jordan,2022-11-07,Pasta_441,Food,8.58,Yousef Masri,Sales,2020-08-06,1
1694,455,617,243,4,2022-09-16,56.98,227.92,Yousef Najjar,29,Jordan,2023-09-28,History Book_617,Books,56.98,Lina Haddad,Sales,2017-09-11,9
1695,1952,226,53,2,2022-05-03,161.94,323.88,Farah Al-Momani,47,Saudi Arabia,2023-12-28,Shoes_226,Clothing,161.94,Huda Haddad,Sales,2020-07-02,5
1696,1668,371,117,4,2021-01-05,164.77,659.08,Yousef Shami,29,Egypt,2020-10-26,Scarf_371,Clothing,164.77,Farah Najjar,HR,2015-06-03,1
1697,276,28,42,2,2023-07-13,1057.8,2115.6,Aya Hammad,39,Jordan,2022-09-24,Smartphone_28,Electronics,1057.8,Majed Haddad,IT,2020-07-06,7
1698,498,995,247,4,2021-01-10,796.22,3184.88,Yousef Khoury,33,UAE,2022-06-10,Desk_995,Furniture,796.22,Zain Al-Momani,Sales,2023-08-02,1
1699,1653,16,291,4,2022-11-20,1751.64,7006.56,Aya Masri,36,Egypt,2022-10-25,Camera_16,Electronics,1751.64,Khaled Hammad,Sales,2023-11-09,11
1700,676,277,248,2,2021-06-27,115.7,231.4,Tariq Al-Smadi,27,Jordan,2022-08-13,Jeans_277,Clothing,115.7,Aya Al-Momani,Sales,2018-05-14,6
1701,1824,333,101,2,2022-02-28,27.41,54.82,Tariq Al-Momani,28,Jordan,2022-12-24,Shoes_333,Clothing,27.41,Salma Najjar,HR,2017-09-27,2
1702,1052,483,87,4,2022-07-24,45.31,181.24,Tariq Al-Smadi,38,Saudi Arabia,2024-01-22,Juice_483,Food,45.31,Aya Al-Smadi,Sales,2021-07-19,7
1703,1357,810,84,2,2023-07-06,649.27,1298.54,Khaled Al-Smadi,29,Egypt,2023-05-07,Table_810,Furniture,649.27,Salma Masri,Sales,2018-11-29,7
1704,1025,566,261,4,2022-12-15,42.44,169.76,Huda Khoury,52,Egypt,2023-03-11,Pizza_566,Food,42.44,Hassan Ayoub,Sales,2018-03-21,12
1705,1212,288,221,1,2022-12-22,80.75,80.75,Ahmad Masri,28,Egypt,2022-02-26,Shoes_288,Clothing,80.75,Yousef Haddad,IT,2017-05-22,12
1706,56,114,154,3,2022-05-16,1546.21,4638.63,Ahmad Saleh,44,Jordan,2020-08-11,Tablet_114,Electronics,1546.21,Majed Al-Smadi,Sales,2019-11-21,5
1707,547,38,51,2,2023-02-20,392.04,784.08,Mona Najjar,40,Jordan,2022-04-05,Printer_38,Electronics,392.04,Rania Khoury,Support,2021-05-19,2
1708,1136,454,38,2,2022-02-07,44.94,89.88,Hassan Saleh,44,Jordan,2023-06-23,Salad_454,Food,44.94,Majed Hammad,Management,2023-09-28,2
1709,1822,882,259,4,2022-07-06,208.67,834.68,Rami Hammad,35,Jordan,2023-05-13,Sofa_882,Furniture,208.67,Tariq Barakat,Sales,2017-12-29,7
1710,1334,742,187,2,2021-03-25,13.61,27.22,Lina Rabie,49,UAE,2020-06-01,Children Book_742,Books,13.61,Rania Omari,Support,2020-04-30,3
1711,36,166,13,1,2023-03-18,1837.92,1837.92,Lina Saleh,22,Saudi Arabia,2023-03-08,Printer_166,Electronics,1837.92,Noor Darwish,IT,2020-07-01,3
1712,439,694,223,3,2023-06-17,40.22,120.66,Khaled Omari,18,Jordan,2022-01-29,Biography_694,Books,40.22,Sara Haddad,Sales,2024-03-28,6
1713,1753,956,87,3,2022-10-27,621.52,1864.56,Hassan Al-Momani,28,Jordan,2020-02-15,Bed_956,Furniture,621.52,Aya Al-Smadi,Sales,2021-07-19,10
1714,1616,205,259,2,2022-10-29,113.77,227.54,Noor Darwish,66,Jordan,2020-10-13,Shoes_205,Clothing,113.77,Tariq Barakat,Sales,2017-12-29,10
1715,1850,878,181,1,2021-03-21,618.37,618.37,Zain Barakat,39,Jordan,2023-03-25,Desk_878,Furniture,618.37,Yousef Haddad,IT,2018-10-11,3
1716,595,245,173,3,2022-07-06,178.93,536.79,Noor Najjar,45,Saudi Arabia,2023-12-24,Jeans_245,Clothing,178.93,Rania Masri,Sales,2022-01-02,7
1717,1601,871,195,3,2021-02-01,836.02,2508.06,Khaled Najjar,33,UAE,2023-10-23,Sofa_871,Furniture,836.02,Tariq Rabie,Sales,2018-05-21,2
1718,1349,333,245,1,2023-07-03,27.41,27.41,Yousef Haddad,21,Jordan,2020-01-12,Shoes_333,Clothing,27.41,Zain Barakat,Sales,2023-05-16,7
1719,1664,943,196,3,2023-05-03,512.72,1538.16,Majed Qasem,28,Saudi Arabia,2021-01-01,Bed_943,Furniture,512.72,Farah Darwish,Management,2020-08-29,5
1720,307,396,62,4,2023-04-16,120.92,483.68,Zain Rabie,47,Jordan,2023-08-02,Dress_396,Clothing,120.92,Huda Najjar,Sales,2024-07-31,4
1721,1558,821,25,1,2022-11-19,939.6,939.6,Tariq Masri,26,Saudi Arabia,2021-05-28,Sofa_821,Furniture,939.6,Zain Hammad,Sales,2016-05-02,11
1722,1752,507,52,3,2022-04-01,41.34,124.02,Lina Barakat,41,Saudi Arabia,2022-04-21,Chocolate_507,Food,41.34,Mona Haddad,Sales,2022-07-27,4
1723,619,929,50,1,2022-11-20,305.0,305.0,Salma Hammad,39,Egypt,2020-09-10,Chair_929,Furniture,305.0,Mona Omari,Sales,2016-03-24,11
1724,1133,924,295,2,2021-05-07,749.26,1498.52,Tariq Darwish,51,UAE,2022-07-19,Table_924,Furniture,749.26,Sara Shami,Sales,2021-03-05,5
1725,1396,121,52,3,2021-12-28,500.44,1501.32,Sara Rabie,36,Jordan,2020-01-19,Smartphone_121,Electronics,500.44,Mona Haddad,Sales,2022-07-27,12
1726,357,259,40,3,2023-09-23,54.49,163.47,Khaled Khoury,34,Saudi Arabia,2020-05-30,Dress_259,Clothing,54.49,Rania Shami,Sales,2022-12-02,9
1727,181,722,232,4,2023-04-13,77.32,309.28,Farah Najjar,41,Jordan,2021-12-05,History Book_722,Books,77.32,Omar Qasem,Sales,2023-08-17,4
1728,1380,410,60,4,2022-01-21,11.18,44.72,Yousef Darwish,53,Saudi Arabia,2022-04-06,Juice_410,Food,11.18,Ali Hammad,Sales,2020-05-03,1
1729,1700,310,216,3,2023-04-28,186.67,560.01,Salma Shami,36,Jordan,2023-03-13,Shoes_310,Clothing,186.67,Sara Khoury,Sales,2022-11-20,4
1730,68,808,197,1,2022-09-08,260.14,260.14,Lina Haddad,45,Jordan,2022-07-14,Chair_808,Furniture,260.14,Aya Haddad,Sales,2024-01-07,9
1731,292,706,276,3,2022-01-02,56.05,168.15,Majed Masri,30,Jordan,2021-08-26,History Book_706,Books,56.05,Aya Barakat,Sales,2024-04-11,1
1732,692,68,2,4,2022-02-01,921.07,3684.28,Khaled Ayoub,46,Saudi Arabia,2021-08-01,Printer_68,Electronics,921.07,Noor Rabie,HR,2022-05-31,2
1733,181,114,106,4,2021-07-01,1546.21,6184.84,Farah Najjar,41,Jordan,2021-12-05,Tablet_114,Electronics,1546.21,Yousef Omari,HR,2021-08-24,7
1734,1490,220,216,3,2023-05-10,80.92,242.76,Omar Barakat,47,UAE,2020-08-05,Shoes_220,Clothing,80.92,Sara Khoury,Sales,2022-11-20,5
1735,434,220,265,1,2023-02-26,80.92,80.92,Omar Qasem,42,Jordan,2020-07-05,Shoes_220,Clothing,80.92,Noor Haddad,Sales,2022-09-14,2
1736,1488,473,167,3,2023-04-12,18.25,54.75,Ahmad Barakat,18,Qatar,2022-01-02,Salad_473,Food,18.25,Lina Masri,Support,2015-07-14,4
1737,1705,730,247,3,2022-12-15,65.87,197.61,Hassan Saleh,39,Jordan,2022-01-18,Children Book_730,Books,65.87,Zain Al-Momani,Sales,2023-08-02,12
1738,914,749,210,1,2021-01-09,10.99,10.99,Ali Shami,50,Jordan,2023-07-14,Science Book_749,Books,10.99,Yousef Al-Momani,HR,2022-07-13,1
1739,1558,943,58,1,2021-05-08,512.72,512.72,Tariq Masri,26,Saudi Arabia,2021-05-28,Bed_943,Furniture,512.72,Noor Haddad,HR,2021-06-01,5
1740,66,386,43,1,2022-04-19,31.99,31.99,Ahmad Al-Momani,48,UAE,2022-01-03,T-Shirt_386,Clothing,31.99,Hassan Haddad,Support,2019-10-31,4
1741,1045,298,138,3,2022-01-15,157.83,473.49,Ali Najjar,33,Saudi Arabia,2023-09-03,Dress_298,Clothing,157.83,Ahmad Al-Momani,Sales,2020-06-23,1
1742,1636,930,109,2,2023-08-17,763.97,1527.94,Hassan Khoury,30,Jordan,2023-01-18,Table_930,Furniture,763.97,Tariq Khoury,HR,2015-09-26,8
1743,384,606,48,1,2021-07-17,42.16,42.16,Yousef Ayoub,29,Saudi Arabia,2020-11-17,Novel_606,Books,42.16,Noor Khoury,IT,2020-06-19,7
1744,1836,253,126,3,2022-04-01,93.76,281.28,Yousef Saleh,38,Saudi Arabia,2022-06-02,Jacket_253,Clothing,93.76,Huda Barakat,Sales,2022-10-21,4
1745,1639,405,214,2,2021-01-10,33.16,66.32,Zain Khoury,55,Jordan,2023-09-01,Pizza_405,Food,33.16,Lina Rabie,Management,2015-03-18,1
1746,1583,492,128,4,2021-08-15,32.54,130.16,Huda Darwish,24,Jordan,2023-04-11,Chocolate_492,Food,32.54,Salma Khoury,HR,2021-08-05,8
1747,39,357,198,2,2023-01-31,82.7,165.4,Noor Najjar,21,Jordan,2023-09-18,Jacket_357,Clothing,82.7,Hassan Al-Smadi,Sales,2018-05-13,1
1748,1309,428,202,1,2021-01-21,13.29,13.29,Farah Barakat,45,Jordan,2023-11-04,Pizza_428,Food,13.29,Khaled Khoury,HR,2018-07-07,1
1749,822,215,192,1,2023-02-16,161.03,161.03,Huda Masri,49,Saudi Arabia,2022-05-29,Shoes_215,Clothing,161.03,Omar Shami,IT,2015-11-11,2
1750,602,993,107,1,2021-10-15,683.36,683.36,Salma Barakat,25,Saudi Arabia,2020-12-21,Table_993,Furniture,683.36,Tariq Omari,Sales,2015-12-14,10
1751,1621,380,194,4,2022-11-28,183.09,732.36,Rania Qasem,36,Jordan,2020-06-05,Shoes_380,Clothing,183.09,Noor Haddad,Sales,2024-03-28,11
1752,785,770,238,1,2023-08-02,10.83,10.83,Tariq Saleh,40,Jordan,2022-02-20,History Book_770,Books,10.83,Yousef Rabie,Sales,2020-11-09,8
1753,1360,859,132,1,2022-12-28,946.08,946.08,Rami Najjar,36,Jordan,2023-06-14,Bed_859,Furniture,946.08,Majed Khoury,IT,2021-05-25,12
1754,1212,752,83,3,2022-01-02,35.88,107.64,Ahmad Masri,28,Egypt,2022-02-26,History Book_752,Books,35.88,Hassan Al-Smadi,Sales,2019-02-09,1
1755,671,827,284,3,2021-07-16,859.64,2578.92,Yousef Masri,47,UAE,2022-02-10,Bed_827,Furniture,859.64,Ahmad Hammad,IT,2015-06-01,7
1756,1267,214,222,4,2021-04-03,194.39,777.56,Aya Saleh,33,Jordan,2020-01-27,T-Shirt_214,Clothing,194.39,Noor Al-Smadi,Sales,2022-05-30,4
1757,1097,98,106,1,2023-04-16,1411.75,1411.75,Ali Masri,35,UAE,2021-04-26,Tablet_98,Electronics,1411.75,Yousef Omari,HR,2021-08-24,4
1758,479,528,294,3,2022-09-21,46.92,140.76,Ahmad Al-Momani,65,Egypt,2020-03-12,Pasta_528,Food,46.92,Ali Ayoub,Management,2022-05-21,9
1759,1998,916,66,1,2022-10-03,356.56,356.56,Zain Al-Smadi,26,Egypt,2023-04-08,Chair_916,Furniture,356.56,Omar Saleh,Sales,2019-05-23,10
1760,561,666,195,1,2021-11-07,68.57,68.57,Noor Masri,37,Saudi Arabia,2021-07-04,Children Book_666,Books,68.57,Tariq Rabie,Sales,2018-05-21,11
1761,101,528,188,2,2023-04-08,46.92,93.84,Sara Darwish,20,Saudi Arabia,2020-07-12,Pasta_528,Food,46.92,Lina Saleh,Sales,2019-10-16,4
1762,514,710,47,1,2023-01-06,22.59,22.59,Khaled Hammad,25,Jordan,2022-11-30,Children Book_710,Books,22.59,Ali Haddad,Support,2019-05-13,1
1763,1780,620,25,2,2021-08-15,49.17,98.34,Hassan Haddad,28,Qatar,2020-06-24,Children Book_620,Books,49.17,Zain Hammad,Sales,2016-05-02,8
1764,176,535,66,3,2021-08-28,19.81,59.43,Majed Barakat,43,Saudi Arabia,2023-12-31,Pasta_535,Food,19.81,Omar Saleh,Sales,2019-05-23,8
1765,238,554,67,1,2022-05-21,38.19,38.19,Mona Darwish,36,Jordan,2023-05-17,Pizza_554,Food,38.19,Ahmad Darwish,Sales,2017-12-14,5
1766,910,549,197,2,2023-09-18,27.4,54.8,Sara Masri,56,Saudi Arabia,2020-11-09,Juice_549,Food,27.4,Aya Haddad,Sales,2024-01-07,9
1767,1083,328,246,2,2022-01-07,176.56,353.12,Tariq Najjar,31,UAE,2020-12-04,T-Shirt_328,Clothing,176.56,Farah Barakat,Sales,2022-09-08,1
1768,1889,902,296,3,2021-02-07,664.47,1993.41,Lina Haddad,30,Jordan,2022-01-18,Sofa_902,Furniture,664.47,Omar Haddad,Sales,2016-12-21,2
1769,1123,165,100,2,2021-10-15,1129.9,2259.8,Hassan Ayoub,41,Jordan,2022-11-07,Smartphone_165,Electronics,1129.9,Zain Najjar,Sales,2022-06-01,10
1770,1978,116,178,1,2022-05-20,501.17,501.17,Farah Hammad,44,Saudi Arabia,2020-01-01,Headphones_116,Electronics,501.17,Ahmad Saleh,Sales,2021-06-26,5
1771,871,150,115,1,2023-07-16,1564.93,1564.93,Omar Najjar,33,Jordan,2022-04-06,Printer_150,Electronics,1564.93,Yousef Khoury,Support,2021-01-14,7
1772,1978,518,168,2,2022-12-22,6.65,13.3,Farah Hammad,44,Saudi Arabia,2020-01-01,Pasta_518,Food,6.65,Mona Qasem,Sales,2018-05-02,12
1773,495,32,119,1,2022-12-25,1098.2,1098.2,Ali Masri,50,Jordan,2022-05-17,Smartphone_32,Electronics,1098.2,Majed Darwish,Sales,2022-05-18,12
1774,947,657,165,1,2022-09-13,27.06,27.06,Zain Qasem,19,Saudi Arabia,2020-11-24,Children Book_657,Books,27.06,Yousef Darwish,Sales,2018-03-23,9
1775,1538,806,219,4,2021-08-03,996.36,3985.44,Tariq Najjar,29,Jordan,2020-10-18,Chair_806,Furniture,996.36,Lina Rabie,HR,2021-06-20,8
1776,755,913,197,2,2021-01-08,547.76,1095.52,Zain Qasem,25,Saudi Arabia,2023-02-18,Bed_913,Furniture,547.76,Aya Haddad,Sales,2024-01-07,1
1777,1321,293,237,3,2021-07-20,172.07,516.21,Ali Rabie,35,Saudi Arabia,2023-12-24,Jacket_293,Clothing,172.07,Lina Rabie,Support,2015-09-03,7
1778,211,919,169,3,2023-04-21,138.99,416.97,Rami Qasem,40,UAE,2021-12-27,Bed_919,Furniture,138.99,Aya Ayoub,Support,2021-06-07,4
1779,1147,689,76,1,2022-10-16,35.85,35.85,Majed Haddad,24,Jordan,2021-03-30,Novel_689,Books,35.85,Huda Darwish,IT,2018-08-05,10
1780,1253,957,287,2,2022-02-10,951.63,1903.26,Lina Saleh,18,Jordan,2023-12-25,Wardrobe_957,Furniture,951.63,Huda Darwish,Support,2018-01-22,2
1781,1618,177,33,1,2021-04-24,1945.49,1945.49,Huda Al-Momani,27,Jordan,2021-02-06,Laptop_177,Electronics,1945.49,Khaled Ayoub,Management,2015-05-28,4
1782,1680,61,299,1,2023-06-10,667.46,667.46,Salma Qasem,30,Saudi Arabia,2020-03-28,Printer_61,Electronics,667.46,Hassan Masri,Management,2015-06-22,6
1783,1412,589,230,2,2021-10-12,36.94,73.88,Sara Rabie,40,Jordan,2021-06-09,Pasta_589,Food,36.94,Lina Ayoub,Sales,2021-11-21,10
1784,140,416,195,3,2022-08-06,45.94,137.82,Lina Barakat,22,Saudi Arabia,2022-02-22,Pasta_416,Food,45.94,Tariq Rabie,Sales,2018-05-21,8
1785,541,383,294,4,2022-05-28,162.05,648.2,Majed Saleh,43,Saudi Arabia,2023-03-17,Jeans_383,Clothing,162.05,Ali Ayoub,Management,2022-05-21,5
1786,1415,598,297,4,2022-05-21,45.72,182.88,Mona Darwish,28,Jordan,2021-08-02,Salad_598,Food,45.72,Salma Masri,Sales,2022-03-24,5
1787,270,703,278,1,2021-06-24,19.4,19.4,Zain Al-Smadi,36,Jordan,2021-10-22,Biography_703,Books,19.4,Khaled Ayoub,Sales,2020-03-16,6
1788,1783,7,230,4,2022-07-20,729.65,2918.6,Farah Al-Momani,19,Jordan,2023-05-27,Camera_7,Electronics,729.65,Lina Ayoub,Sales,2021-11-21,7
1789,1036,918,96,3,2021-07-18,824.64,2473.92,Ahmad Al-Smadi,50,Egypt,2020-09-24,Wardrobe_918,Furniture,824.64,Ahmad Najjar,Sales,2019-01-03,7
